Dates,Scores,Reviews
Aug 31 2021,negative,the stakes are lower its just not as strong a story
Aug 10 2021,positive, ive long avoided disneys liveaction remakes they strike me as some of the most creatively bankrupt content of the last decade but ever since the first trailer for mulan appeared more than a year ago i thought this might be the one to bring some originality to the table and be worthy on its own merits i was mostly right yifei liu shines in the title role shes already a star in china but this should make her one in america as well the loyal oldest daughter mulan rebels against the system that forces her to be only a wife and maiden when her skills and drive show shes meant for much more yet she remains committed to honoring her family even at the risk of her own happiness and eventually her own life when the emperor jet li institutes a military draft her aging father tzi ma is forced to heed the call this is basically a death sentence as hes already feeble and almost certainly would be killed in battle so mulan flees under cover of nightfall with her fathers armor and sword joining the ranks with the other untrained boys and while there are training montages galore the songs are gone that fits this more seriousminded war film but its only noticeable because the original had such great numbers as reflection and ill make a man out of you and while theres also no eddie murphyvoiced dragon the film still has its moments of comic relief deploying them as needed but the film is mostly dark thanks to the ruthlessness of its villains bori khan jason scott lee and xianning li gong both actors have experience in martial arts films that serve them well and director niki caro  the first woman to helm one of these liveaction remakes  shows considerable skill with the action shes already proven she can deliver emotional dramas including oscar nominees whale rider and north country but she rises to the occasion here which should open doors to bigger projects director of photography mandy walker hidden figures and the stunts team also excel theres no doubt this movie  with its impressive costume design and epic scope  would have played better in a movie theater on a giant screen with perfect sound but since thats not exactly safe right now disney made the right call giving everyone a chance to see it early whether you want to pay 30 to access it is entirely up to you but whenever you see it youre finally seeing a liveaction remake thats not a mere nostalgia play visual effects showoff or pointless exercise in profitmaking mulan stands on its own and it stands tall
Jul 27 2021,neutral, loyal brave true these are the words repeated over and over again in mulan disneys liveaction adaptation of the chinese legend of hua mulan a girl who takes her fathers place in the emperors imperial army  for many the 1998 cartoon also by disney was our first introduction to this tale of a young woman who would defy tradition and break all the rules to protect her father we were excited to finally see the amazing fight sequences come to life hear the amazing soundtrack once more and see li shang in the flesh out of those three we got one and a halfsorta directed by niki caro mulan is a mix of the reallife folk tale and the animated interpretation from the animation we have references to characters like crickey the cute cricket that brought mulan good luck in the funniest ways the matchmaker mulans clumsy faux pas with the tea set and shan yus hawk i say references because what we have in the liveaction arent exactly the same as the characters and scenes we know cricket is now a man played by jun yu one of mulans yifei liu comrades in the army as for shan yus hawk she is also a human a  witch named xianniang li gong these changes are acceptable to a degree because caro and the writers want to ground the film in realism but one change that doesnt work is the use of qi in chinese philosophy qi is a circulating life force contained within the human body but here its the explanation for everything that makes mulan the person we were inspired by in the animation and the legend mulans bravery and gumption come from her strength of character it was her will to risk her life in joining the army and her tenacity to excel in training going against shan yu that made fans fall in love with her she was an example that young girls and women could do anything we set out minds to as long as we believed in ourselves but this isnt the case in caros film here its qi thats responsible for mulans  or hua jun as her alias has been changed from ping  abilities as a fighter and ability to kick sharp objects with precise aim mulan isnt the strongwilled girl because she was raised by loving parents a father who encouraged her to be herself and believed that she would come into her own when the time was right shes amazing because shes been blessed with a special gift that only boys are supposed to have which as a premise is actually contradicted by commander tung donnie yen because she possesses this qi mulan is told she must hide it lest she brings dishonor on her family which would lead to exile herein lie the crux and failure of the entire film since qi has been set up as this mystical energy that women arent supposed to have any woman who does is automatically set up as an enemy of the male characters as has been done with xianniang banished by her people for her abilities xianniang is a woman filled with bitterness and the thirst for revenge she sees men as weaklings whose narrow mindedness makes her view them as being beneath her and to be honest i dont blame her but rather than have xiannang use her power to create the world she envisions where women can be who they want to be she uses them in service of bori kahn jason scott lee the leader of the rourans the mortal enemies of the emperor jet li which is another contradiction within the film if xianniang is so powerful and despises men and everything they stand for why is she helping them apart from the misconception of what qi is the wasting of li gong and her talents on a character that wasnt even necessary to the story and the implication that without her qi the liveaction mulan would be incapable of doing what legend and animated mulan did ironic right the film is dry in a story where time is of the essence mulan feels like a slow slog over rough terrain rather than a tensionfilled action epic in comparison the animation is more gripping and entertaining even though its a liveaction there was no need to remove the humorous and lighthearted moments the animation is known for  and i hate to say it but this score doesnt compare to jerry goldsmiths original gone are the bold 80s synth sounds and brass instruments that got us excited over what was taking place on the screen there isnt even a musical reference to make a man out of you one of the most popular songs in the disney pantheon or true to your heart sung by 98 and stevie wonder in the end credits the disrespect instead there are brief refrains of reflection and lyrics from the songs incorporated into the dialogue which sound forced and unnatural that said the best part of mulan is the actors li does a fine job of playing a character struggling to hold back and conceal what comes most naturally to her lee has the right amount of intensity as bori khan which prevents the character from feeling likewella cartoon villain while theres no li shang we do have hong hui yoson an a fellow soldier who sees and trusts hua jun but like the others he isnt given much to work with storywise and of course ming na wen makes an all too brief appearance to the delight of everyone though the film is pretty to look at the scenery colorful costumes and famous actors arent enough to hold ones attention for the entire twohour runtime with the caliber of actors gathered i just wish their characters had been given more depth for a film thats pretty lengthy it feels as though nothing much happens overall the writing fails them the fans and ultimately mulan herself because it is neither loyal to the story feels brave nor true to who she is though the film is pretty to look at the scenery colorful costumes and famous actors arent enough to hold ones attention for the entire twohour runtime but while the actors were all good i just wish they had been given more depth for a film thats pretty lengthy it feels as though nothing much happens overall the writing fails them the fans and ultimately mulan herself because it is neither loyal to the story feels brave nor true to who she is i am a freelance film critic journalist and podcaster  and avid live tweeter member of the african american film critics association aafca my published work can be found on butwhythopodcast the beat observer and many other sites as a critic i believe my personal experiences and outlook on life give readers and listeners a different perspective they can appreciate and help them to see things in a new light i am the proud host of beyond the romance drama podcast  a podcast dedicated to discussing korean and other asian dramas the cohost of so heres what happened podcast shwhpod and the weekly science fiction film and tv live tweet event saturdaynightscifi satoru gojo is the heart of jujutsu kaisen season 2  now heading into cour 2 here is everything you need to know about the character 
Jul 13 2021,positive, directed by niki caro mulan was initially scheduled to premiere in theaters this year bringing its story of a young woman destined to be a legendary warrior to the biggest screens possible ideally audiences would have been able to soak in its vibrant colors stunning natural vistas and spectacular choreography while star liu yifei delivers a performance as compelling as it is exciting but alas thats not the world we live in right now and disney wisely chose to prioritize the health and safety of audiences by sending mulan straight to streaming service disney as the first big test of its premier access service which lets subscribers see firstrun films for an additional fee its a commendable decision  particularly for a film that cost more than 200 million to make  and will hopefully be a sign of things to come as hollywood continues to deal with the industryrattling effects of the covid19 coronavirus pandemic and yet even after watching mulan in a wellequipped home theater i cant help wishing there was the opportunity to see the film on a massive stateoftheart screen despite my strong feelings about the danger posed by indoor cinemas right now fortunately mulan offers a rewarding experience no matter what type of screen you see it on a liveaction remake of the 1998 animated feature of the same name mulan delivers more than just spectacle thanks to its immensely talented star liu yifei liu handles the storys quiet moments as comfortably as its most elaborate scenes adding just the right amount of nuance and emotion to mulans struggle to weigh her boundless enthusiasm against the restrictive expectations her family and community place on young women mulans life is a balancing act that has her abiding by traditional chinese culture and exploring the tremendous potential of her chi the energy she harnesses to perform amazing feats of acrobatic skill its those amazing feats that lead her father portrayed by the farewell actor tzi ma to a moral quandary as he tries to reconcile his daughters gifts with the traditional expectation of quiet subservience placed on women her age to abandon the latter would lead to dishonor for the family and tzi delivers a strong performance as his character struggles with the idea of sacrificing his daughters potential to protect their family mulans decision to pose as a man and join the emperors war against the invading rouran legions follows the basic premise of the films animated source material but the story incorporates more modern themes in ways that help in making lius performance feel fresh and contemporary despite being set during the han dynasty this willingness to take an old story in new timely directions makes mulan feel like the least disneyesque of the studios liveaction adaptations of its animated films so far and elevates it above the typical rehash of wellworn tales although caros film does a nice job of setting itself apart from its animated predecessor both thematically and tonally its in the action sequences and choreography where liu and mulan shine the brightest the films cast features quite a few veterans of martial arts cinema including jet li as the emperor of china and rogue one a star wars story actor donnie yen as the leader of the imperial army and mulans mentor although theyre each given a brief scene or two to showcase their skills its liu who steals every action scene shes given with a sense of calm control that makes her extraordinary action scenes seem even more wonderful to behold in fact its when shes showing the least regard for the laws of physics that liu seems the most comfortable as mulan  making her performance and the choreography that makes it possible that much more impressive as the films primary villain jason scott lee is given some opportunity to show off his own action skills and the actor who once portrayed martial arts legend bruce lee in dragon the bruce lee story makes good use of the limited time hes given theres a widely held belief that hollywoods best heroes tend to come from films with memorable villains but mulan defies that old adage by making lees savage character bori khan almost an afterthought in mulans ascension if theres anyone who does manage to steal a scene or two from liu its gong li as the shapeshifting witch xian lang whose own struggle for recognition in a world ruled by men offers a dark reflection of mulans journey gong is at the center of several fantastic effectsdriven sequences in mulan that add to the films visual splendor and her performance is both subtle in all the right ways and gloriously over the top when the moment calls for it from its wonderfully filmed action sequences to its supremely talented star mulan checks off all the boxes for a hollywood hit and another win for disney in its mission to recycle every animated feature made by the studio simply calling it a remake of the 1998 movie does it a disservice though as mulan accomplishes something beauty and the beast aladdin and many of disneys other liveaction remakes werent willing or able to do it makes its story feel fresh and timely thats no small feat given the films historical setting and wellworn story but what liu brings to the role and the way it makes mulans experiences relatable give it a presence outside typical remake territory thats why its such a shame that mulan isnt likely to have the same opportunity to impress audiences that other films  disney and nondisney alike  have received in recent years it boasts some of the most gorgeous sequences sets and scenery youll find in a film these days and yet somehow the power of its story and its lead actress performance still manage to feel bigger than all of that eye candy disney may have developed a reputation for being the mothership for all things mcu and star wars but the streamer is home to so much more most notably its filled with classic disney movies and tv shows as well as hit films throughout the years that were released by disney and 20th century fox which disney now owns its library has also amassed a good amount of holiday content so on top of being filled with superheroes and spaceships disney is also a goto for anyone who loves the christmas season the vast majority of american comic book fans may have very little familiarity with judge dredd a character who has headlined the weekly comics serial 2000 ad for 46 years however dredd is considered to be an iconic character in british comics and fans in the uk cant seem to get enough of his scifi adventures in the far future of megacity one which spans most of the east coast of the former united states of america in this world there are no police there are only those who serve as judge jury and executioner and among the judges judge joseph dredd is considered to be the very best judge dredds popularity was so great that sylvester stallone headlined the first judge dredd movie in 1995 but that movie toned down the edges that made judge dredd so compelling and the film even gave dredd a wacky sidekick played by rob schneider so perhaps it shouldnt be a surprise that judge dredd isnt currently on any streaming service conversely the 2012 reboot dredd is currently enjoying a massive surge in popularity after it joined the top 10 most popular movies on netflix when you think of disney the first thing you think of probably isnt science fiction over its long history as a dream factory disney has been known first and foremost for fairytales and flights of fancy but science fiction and futurism have always been central to the disney project upgrade your lifestyledigital trends helps readers keep tabs on the fastpaced world of tech with all the latest news fun product reviews insightful editorials and oneofakind sneak peeks
Jun 5 2021,negative, after such massive financial successes as beauty and the beast and especially last years the lion king it was of course highly unlikely that disney would stop mining their history of beloved animated classics for liveaction remakes and given that they rather shamelessly marketed the former as a feminist reinvention it wasnt and reconfigured the latter as a celebration of blackness it isnt how surprised should we be that now mulan has been positioned as both another feminist reinvention and a hallmark of diversity also unsurprising is the fact that its neither of those things but instead just another instance of a studio paying some very playitsafe lipservice to representation in a pretty transparent attempt to secure more market share based of course on the fondlyremembered 1998 mouse house cartoon musical this new mulan strips out all of the songs not to mention the wisecracking dragon and the vaguely queer subtext in favor of a western audiencefriendly wuxia redesign owing a lot more to something like crouching tiger hidden dragon than anything else young hua mulan yiu lifei disguises herself as a man to fight in her warhero fathers place for the emperor against the northern invaders whereas the original was a chatty largely comic affair about a young womans selfactualization this mulan embraces a more earnest story of using innate power in this case her qi to serve the countrys destiny a rather ooky  and deliberate  concession to nationalism that probably assured disneys ability to get this past chinese censors it also probably helped that so many famous chinese and chineseamerican performers are present here li gong one of the most beloved actresses in asia and a staple of director of hero and the 2008 olympics opening ceremonies yimou zhangs cinema appears as an enigmatic sorceress tzi ma whos had a long supporting career in american films from rush hour to the farewell is mulans father the legendary donnie yen is mulans commanding officer and the equally amazing jet li is completely wasted as the emperor with all that representation in front of the camera its disheartening to find such a lack behind it niki caro seems to have been chosen as an acceptable compromise  at least this isnt helmed by another white dude director  but some chinese or asian production crew director or at least writers might have gone a long way to inject some meaningful cultural insight here instead of the banal chinese stereotypes of honor and family whats more this wuxiainfluenced tale of a female knight almost completely disregards the very rich history of chinese martial arts films about virtuous swordswomen not to mention concubines or female students or soldiers  watch 1964s beyond the great wall a truly tragic nationalistic and feminist work of chinese cinema even chang peipei star of the seminal martial arts film come drink with me gets dragged into this mess with a wasted cameo as a grumpy matchmaker a big comedown from her incredible turn as the villainess of the far more reverent crouching tiger and while accounting for the films disappointments it must be said that the action here  easily the source of its greatest conceptual promise  is adequate at best there is no reasonable explanation other than token representation from hollywoodfamiliar faces to hire athleteperformers like li or yen if the visual strategy is to simply indulge in greenscreen spectacle and medium shots of characters battling dozens of enemies that are just out of frame theres no way a proper stunt team wasnt available for real wirework or martial arts training cycling through alternating slowmotion and speedramped shots of people walking on walls does not a wuxia make mulan merely cribs from its vast cinematic legacy dilutes it with marketable windowdressing and then expects to be congratulated for all that halfassed representation
Apr 29 2021,positive, some of the recent disney lifeaction remakes  and aladdin i am definitely looking at you  are little more than pale imitations of the original animations losing their charm in translation but this reimagining of mulan thankfully is up there with david lowerys petes dragon in finding something fresh to say with the material by jettisoning the songs and the emphasis on comedy in favour of bringing its more emotional and adventurous themes to the fore whale rider director niki caro working from a script by rick jaffa amanda silver laurent hynek and elizabeth martin draws on the fine martial arts tradition of chinese wuxia to give this tale of a young woman who disguises herself as a man to save her father from battle an epic sweep where the 1998 animation played the gender differences down purely stereotypical lines and already feels dated in its outlook this version finds much more nuance with the choices of mulan played with verve by yifei liu being as much to do with family honour as they are with the fact that shes female when a man from each household is called to serve in the army by the emperor jet li mulan  who we see feels the force chi in this case although star wars fans will feel right at home takes up her elderly fathers tzi ma sword in the night to spare him from the fight this freshfaced army must train to take on böri khan jason scott lee who is bent on vengeance and has the handy help of a shapeshifting witch  xianniang gong li who is embittered after years of being ostracised for her powers of course mulan faces the threat of being caught out in her lie particularly at shower time which provides a few lighter moments but the action largely centres on how resilient and selfassured she is in even in the face of this theres a warm sense of pulling together in this film  where the animation constantly highlighted malefemale differences for cheap laughs this one instead shows the unifying force of camaraderie and highlights the fact that many of the perceived differences matter little in the heat of battle xianniang is a great addition offering a sort of tempting dark side to mulans light with lis nuanced performance making her a lot more complex than simply an evil stepmother type as we see how years of being an outcast have brought her to this the scriptwriters also subtly beef up the womens roles in other ways so that we see the perceptions of what is expected of her as a young woman are more societal than the fault of her father the story however  is really here to serve the action  which sweeps in on waves of impressive familyfriendly setpiece battles that favour balletic intensity over bloodshed where live action has fallen short of the versatility of the animation in other remakes here there are no such problems with wire work and aerial and horse trick shots flowing freely in ways that make you wish that covid hadnt stopped the film getting the big screen treatment it truly deserves the graceful addition of a phoenix symbolising the spirit of mulans ancestors also adds a mystical touch without being oversentimental and counterpoints well with xianniangs eagle transformation this has been made firmly with family audiences in mind  but while it may mean it treats some of its weightier themes lightly it proves no barrier to spectacle
Mar 30 2021,negative, film critics william bibbiani and witney seibold review disneys epic liveaction remake mulan charlie kaufmans mindbending im thinking of ending things the new netflix romcom love guaranteed the banking conspiracy documentary the andora hustle the dark side of culture documentary feels good man and the australian shakespeare adaptation measure for measure also this week on the critically acclaimed streaming club bibbs and witney dive back into cinema history with roger vadims and god created woman one of the most controversial films of the 1950s email us at letterscriticallyacclaimednet and follow your hosts on twitter at williambibbiani and witneyseibold and subscribe to the critically acclaimed patreon for more exclusive podcasts
Mar 16 2021,negative,i can only describe mulan as a visually spectacular disappointment void of any emotional resonance the film eschews coherent storytelling for what amounts to an orientalist war epic masquerading as a feminist win for asians everywhere
Feb 10 2021,positive, weve got yet another offering from disney that we thought wed see at a theater but hey 30 bucks later and here we are talking the mulan remake you did it walt congrats how was the movie though listen and find out 
Feb 5 2021,positive,  for the most part disneys grand experiment of making live action versions of their classic animated films has not been a success sure its made them oodles of money but creatively the movies have been less than fulfilling either being little more than shotforshot remakes or uninspired retellings of stories we know and love  when the trailer for the new mulan came out it was immediately clear that it would be something different in fact it bore little resemblance to the animated musical with no hint of lowbrow shtick or even songs for all intents and purposes it looked as if director niki caro and writers rick jaffa amanda silver elizabeth martin and lauren hynek would treat the story with gravity and purpose  im happy to say that is exactly what they delivered the base story remains the same when the chinese army conscripts one man from every family to fight against invaders hua mulan yifei liu secretly steps in for her ailing father hua zhou tzi ma properly disguised as a man mulan joins the army and quickly impresses with her level of dedication and skill especially when she goes up against fellow soldier honghui yoson an  the invaders have some truly intimidating people leading them including the fearsome bori khan jason scott lee and xianniang gong li a witch who can transform into a bird as mulan rises in the ranks of the army the invaders get ever closer to accomplishing their goal of overthrowing the emperor jet li  caro and her team taking inspiration from any number of fantastical chinese action movies go allin with fight scenes that are both exciting and beautiful the fluidity of the movements the creativity of the staging and more make the sequences a wonder to behold for many it will their first exposure to the type of scenes seen in films like crouching tiger hidden dragon and the accessibility of mulans story makes it a great entry point  while the film is kidfriendly its not aimed strictly at children as evidenced by its pg13 rating there is no blood but the violence in the film is definitely stepped up over your typical disney outing it also stays true to the goal of building up a strong woman while still maintaining her femininity mulan is fierce determined devoted to her family and alluring with all of those elements combining to paint a full picture of a woman at a time when women were usually subjugated  the film pays homage to the cutesy elements of the first film without actually going down that road itself gone is the dragon mushu both because he doesnt mesh with the story at large and because he was considered culturally insensitive the sidekick crikee an actual cricket in the original film is reimagined as a slightly goofy fellow soldier named cricket jun yu who brings humor to the film without undercutting the drama  what many fans of the original may miss the most are the songs but their absence makes complete sense having these particular characters break into song would break the spell that the rest of the film casts still caro and composer harry gregsonwilliams know they cant get rid of the familiar music completely which is why snippets of music from the popular song reflection are woven in throughout and actual reflections of mulan pop up at key moments in clever ways there are also full versions of the song sung by christina aguilera in english an updated one from her 1998 version and liu in mandarin during the end credits aguilera also sings a new song loyal brave true  the film features familiar faces like tzi ma jason scott lee jet li donnie yen and rosalind chao but liu is the star throughandthrough she brings everything you could want to the role and more exhibiting the spirit of mulan in multiple ways yoson an offers great support as a rivalslight love interest and its easy to see him gaining more work in english should he desire it mulan is easily the best live action remake disney has put out both because the story lent itself well to taking out cartoonish elements and because the filmmakers put in the work toward making it stand out seeing it on the big screen would have been great but streaming it through disney is still worth every penny editors note a lot happened this week so heres your chance to get caught up read on for the weeks most popular headlines looking for the best things to do this weekend find that list here 1 trader joes grocery chain has new dallasarea location in the works a new location of cult favorite grocery chain trader joes is being plotted for coppell its first dallasarea store opening in more than eight years the new store will be located at 120 s denton tap rd at the intersection of sandy lake road in a former natural grocers store which closed in 2023 and was previously a tuesday morning store 2 bbq restaurant from houstons pappas family closes location in plano a handsome bbq smokehouse in plano from a famed restaurant family has closed pappas delta blues smokehouse an upscale barbecue restaurant from houstonbased pappas restaurants pappadeaux seafood kitchen pappas bros steakhouse pappasitos cantina has shuttered its location at 3916 dallas pkwy after nearly five years 3 what will happen with the solar eclipse in dallas if its cloudy that day last friday the countdown was on for the total solar eclipse on april 8 the eclipsethemed cocktails had been created the parties planned the free glasses procured but the big question remained what would happen if no one could see it fortunately clouds parted to reveal a glorious sight across dfw 4 where to eat in dallas right now 8 justopened restaurants in april this april edition of the monthly culturemap dallas where to eat column offering recommendations on restaurants to check out is an easy one this is because the theme is places that have newly opened and there are plenty to choose from  5 these 23 spring festivals in dallasfort worth will bring oodles of fun with this past winter in dallasfort worth barely happening at all spring got an early start in the area but midapril is typically when spring festival season kicks into high gear and were here again to let you know about all of the best options 
Jan 29 2021,positive,  the last time we saw the story of mulan a young woman who disguised herself as a man to enlist herself in the imperial army in place of her ailing father it was in the form of an action musical that was disneys first animated film to feature an asian heroine  twentytwo years later disney has dropped the songs and upped the body count in mulan a live action remake featuring an allasian cast and crouching tiger hidden dragon producer bill kong behind the scenes the movie premieres this week on the disney streaming service  based on a sixth century legend called ballad of mulan the new film lets go of many of the stereotypes that marred the animated version hewing more closely to the traditional tale set in china during the han dynasty in a quiet village the story follows hua mulan liu yifei the martial artstrained eldest daughter of famed warrior hua zhou tzi ma  when the emperor of china jet li fearing a threat from the invading rouran army led by bori khan jason scott lee a skilled warrior fuelled by anger over his fathers death and shapeshifting witch xian lang gong li he orders the conscription of one man from every household in the land to form a mighty militia  as the father of all daughters fa zhou volunteers but is in no shape to go to war unbeknownst to him mulan disguises herself as a man and enrols risking her life and the dishonour of her family if she is discovered  mulan doesnt feel like the other recent disney live action doovers it is different enough in style emotional content and tone from the animated movie to be a standalone with only a tenuous connection to the past  director niki caro drags the story into the 21st century emphasizing themes of female empowerment allowing mulan find her own inner strength and potential and not rely on a disney prince the sparks that flew between li shang and mulan in the original are mostly absent  as her commanding officer the power imbalance was deemed inappropriate for 2020  and have been replaced by platonic love interest chen honghui yoson an  the reported budget of us200 million is very much evident on the screen the gorgeously shot wuxiastyle action scenes are epic and for the family audience relatively bloodless considering how many people are dispatched by mulans deadly blade occasionally they fall prey to a heavy hand from editor david coulson but the sheer size and scope of them even on the scaled down disney television presentation are eyepopping a more intimate climax with lifeordeath consequences for bori khan mulan or the emperor is a nicely rendered showdown that effectively delivers a good exciting mix of action and character dynamics  mulan is a welcome addition to the disney remake roster it plays like a grownup version of the animated film bringing the story into the modern age while keeping the family appeal intact  academy award winner charlie kaufman scripted being john malkovich adaptation and eternal sunshine of the spotless mind mindbending movies that essay themes of identity crisis mortality and the meaning of life through a metaphysical or parapsychological filter his latest project im thinking of ending things an adaptation of iain reids bestselling novel and now streaming on netflix fits on the shelf next to his bestknown work its a fascinating road tripand head tripthat is equal parts unsettling atmosphere and tension  jessie buckley and jesse plemons play a new couple on a road to trip to visit his parents at their rural farm although she has misgivings about the relationship and is thinking about calling it quits they seem well suited playfully singing show tunes and talking as they stay just ahead of threatening snow squalls  the storm intensifies after they reach the farm and the couple are snowed in with his welcoming but eccentric parents mother toni collette and father david thewlis as the group gets to know one another over an awkward dinner the young woman  who is never identified by name  has feelings of unease that intensify as questions arise about her boyfriends mental health  im thinking of ending things is a cerebral slowburn story of suspense and menace anchored by four terrific performances collette and thewlis are wonderfully weird bringing these strange somewhat inappropriate characters to vivid life without giving away spoilers as to whats to come plemons is well cast as the allamerican boy with a secret but it is buckley who dominates the role is written internal and much of the interesting stuff happens in her head but her work is never cold or clinical she brings warmth to the character as the very fabric of her psyche is being challenged its a long strange trip but buckleys exploration of the frailty of the human spirit is compelling  as director and screenwriter kaufman takes his time allowing the characters to mix and mingle physically and perhaps mentally and the suspense to build its a tricky dance he dispenses just enough information to move the story forward while creating an atmosphere that grows until the films final 20 trippy minutes kaufman artfully brings the movies themes of regret and longing into focus with a bizarre and beautiful climax  based on bill keenans bestselling hockey memoir of the same name odd man rush available digitally and on demand stars jack mulhern as a hockey player with nhl dreams who ends up in swedens minor pro league  mulhern is bobby sanders a hockeyobsessed young man whose dreams of bigtime sports stardom are dashed by injury despite surgeries and being banged up he plays in europe on the periphery of pro hockey and is eventually traded to a team in sweden hes living his dream but then he starts a relationship with elin elektra jannson kilbey a woman he meets at the local market his love of the game never subsides but elin and problems with an old injury make him reevaluate his priorities and just who he would be without a hockey stick in his hands  odd man rush is an ode to everyone who has ever put on pads with dreams of nhl glory dancing about in their heads which is pretty much everyone who has ever played hockey sanders is the guy we dont hear about very often the grinder who wasnt destined for greatness that point of view differentiates odd man rush from most other sports stories  its a movie that loves the underdog and the game hockey kids like trevor gretzky and alexa lemieux daughter of mario lemieux make appearances alongside cameos by former nhl player and referee paul stewart and edmonton oilers associate coach jim playfair which add authenticity to the storytelling  filmed in some of the same locations as 70s sweary hockeyfilm slap shot odd man rush spends a great deal of time on the ice but like so many sports films its not actually about the game it explores universal questions of dreamfulfilment and how much of oneself you give to that dream thoughts most of us have had whether weve ever played shinny or not  the story of feels good man a new documentary now on vod begins with boys club a comic series about four characters including pepe the frog in what artist matt furie called the post college zone he based the quartet on the personalities of he and his friends they dont have a plan for their lives but they do know they enjoy drinking and hanging out  after publishing on myspace for a time pepes catchphrase feels good man caught on memes started to pop up on other sites and one fan even wrote a song about pepes habit of pulling his pants all the way to the ground when he stood to pee  pepe was discovered by the users at 4chan a website described as a darwinian competition for attention where the most popular posts float to the top of the page earning the most replies others sink to the bottom and fade away like a video game but unlike other social sites it is a winning and losing system that fostered a culture of anonymous but nonetheless attentionhungry users one 4chan user says it is a place to express things you dont feel comfortable saying in real life memes help the posts stand out and pepe the slacker frog was coopted by people who liked his expressive face  sad frog smug frog angry pepe feels frog and you will never frog  but didnt know anything about boys club or furies work  nonetheless pepes popularity grew and soon he had a clothing line and pop stars like nicki minaj and katy perry were paying tribute pepe had escaped and he was roaming around and it was fun for a while until it wasnt anymore furie says  the 4chan community upset that pepe was no longer theirs and theirs alone began making the memes as distasteful as possible its so offensive it cant be coopted images of pepe with swastikas and highly racialized language began to appear the characters simplicity and malleability made him a perfectly adaptable figure for memes and videos  what began as an innocent icon of harmless hedonism was then adopted by white supremacist and incel groups by the time donald trump retweeted a meme of himself as pepe furie had lost control of his own creation i think that president trump is a reallife version of pepe says look ahead america executive director and photo data expert matt braynard in his ability to illicit a reaction get attention and express peoples hopes and fears  feels good man details how pepe the frog went from benign entertainment to an ultimate representation of internet troll culture as a writer for the atlantic says pepe allows the altright to pretend they are kidding but they are not kidding they want you to be both scared by the threat and be mocked for being scared in the first place to cause psychic anguish  furie was horrified as an artist who wanted to write childrens books pepe was an albatross around his neck both for his reputation and his finances a huge order of merchandise destined for mainstream stores had to be destroyed lest it wind up in the hands of white supremacist groups furie worked to reclaim pepe reframing him as an avatar of love and happiness not hate but as an internet security expert tells him thats a tough genie to put back in the bottle  pepes reputation rehabilitation eventually takes the form of lawsuits against alex jones and his ilk but the interesting stuff here isnt about the copyright infringement or intellectual property fights its about pepe as an omen  an unexpected sign that things are changing in ways many cant quite understand it was a warning that something was shifting in society that something had gone wrong says scholar john michael greer we need to listen because its not going to go away  feels good man is part cautionary tale part culture war study and part story of the reclamation of art its brisk pace aided by interesting talking heads and loads of animation entertainingly breezes through the details of the various subcultures that aligned to subvert furies creation on the world stage  set in the near future the action begins during an important presentation for red eye a new device capable of accessing memories a contact lens announces inventor conrad stallman neil napier at the product launch that records not what the eye can see but what the mind can remember  we are made up of our experiences and the memories of those experiences now your memories are no longer a thing of the past be where you remember being see old friends family  stallmans sales pitch is compelling but backstage there are problems its not ready says red eyes head programmer elise perrott michelle thrush as she scurries away returning to her lab there she gives her best friend metis researcher margo elson tommieamber pirie the secret password for her work computer consider yourself my back up plan she says ominously  the next morning after a tormented sleep margo awakens to the news that elise has been found dead in her lab of an apparent suicide  investigating the case is thomas elliot greg bryk a troubled police officer who when asked if he is the detective on the case snarls til someone tells me otherwise hes a tough guy who drinks expired milk and has a habit doing things like inexplicably kicking open the already open door to elises apartment you know you could have just asked me for the key to the door says margot arriving a second later or perhaps he could have just used the doorknob but either way hes a walking cliché the two agree to work together hell do the police work shell help him navigate the hightech aspects of elises work  secrets abound and theres suspicion and skullduggery around every corner the brandnew technology has a serious glitch a shady multinational security company is hiding something and thomas has more baggage than the cargo hold of a 747 but theres more a hacker named jade drayton madison walsh hints at something huge youve wandered into a war no one knows is being waged a war of conscience and knowledge  a return to margos childhood home the scene of trauma forces her to confront old memories that may hold the key to solving the mystery of elises death  benjamin ross hayden the métis director writer producer and actor from calgary weaves together a story that embraces new and old margo is a scientist but it is her connection to and belief in indigenous traditions that gives her the inner strength to get to the bottom of the mystery of parallel minds  cliched and melodramatic dialogue mars the film which is a shame because the female characters have great promise margo jade and elise are interesting people and the engines that keep parallel minds moving forward  parallel minds shows promise there are many cool ideas here but they are hampered by a modest budget unable to realize the set pieces hayden offers up theres stylish photography and some good location work but the films ambition outstrips its execution
